Date,Year,Company,Ticker,Exchange,Open,High,Low,Close,Volume
2024-10-14,2024,Wipro Limited,WIPRO.NS,NSE,252.49,261.72,245.97,257.15,165699472
2024-10-21,2024,Wipro Limited,WIPRO.NS,NSE,258.54,263.36,253.33,254.72,74844984
2024-10-28,2024,Wipro Limited,WIPRO.NS,NSE,254.72,271.26,254.36,258.42,61639884
2024-11-04,2024,Wipro Limited,WIPRO.NS,NSE,258.25,271.28,250.38,266.69,69122504
2024-11-11,2024,Wipro Limited,WIPRO.NS,NSE,266.69,273.35,264.44,265.61,48575054
2024-11-18,2024,Wipro Limited,WIPRO.NS,NSE,265.61,268.85,253.24,267.93,54615382
2024-11-25,2024,Wipro Limited,WIPRO.NS,NSE,269.74,279.35,267.42,270.84,73165158
2024-12-02,2024,Wipro Limited,WIPRO.NS,NSE,272.99,282.06,271.0,278.74,62057331
2024-12-09,2024,Wipro Limited,WIPRO.NS,NSE,276.53,294.16,275.36,290.55,55262772
2024-12-16,2024,Wipro Limited,WIPRO.NS,NSE,290.59,299.97,282.3,286.09,63375351
2024-12-23,2024,Wipro Limited,WIPRO.NS,NSE,287.41,291.44,283.84,289.75,30111554
2024-12-30,2024,Wipro Limited,WIPRO.NS,NSE,289.75,290.03,275.6,276.02,52261277
2025-01-06,2025,Wipro Limited,WIPRO.NS,NSE,276.53,284.27,271.19,281.74,51963673
2025-01-13,2025,Wipro Limited,WIPRO.NS,NSE,280.24,280.52,262.94,264.3,41578633
2025-01-20,2025,Wipro Limited,WIPRO.NS,NSE,283.09,304.28,278.36,300.06,143242913
2025-01-27,2025,Wipro Limited,WIPRO.NS,NSE,297.91,299.17,282.67,285.72,72416445
2025-02-03,2025,Wipro Limited,WIPRO.NS,NSE,289.68,309.37,287.1,304.02,63523944
2025-02-10,2025,Wipro Limited,WIPRO.NS,NSE,304.78,306.88,291.16,294.55,48805144
2025-02-17,2025,Wipro Limited,WIPRO.NS,NSE,294.55,302.58,288.72,292.88,42132292
2025-02-24,2025,Wipro Limited,WIPRO.NS,NSE,289.63,289.96,264.82,265.44,56425491
2025-03-03,2025,Wipro Limited,WIPRO.NS,NSE,267.16,279.16,264.15,272.28,48968402
2025-03-10,2025,Wipro Limited,WIPRO.NS,NSE,271.94,273.09,250.67,252.39,44035986
2025-03-17,2025,Wipro Limited,WIPRO.NS,NSE,252.39,261.9,244.98,252.68,66440168
2025-03-24,2025,Wipro Limited,WIPRO.NS,NSE,255.31,262.62,250.1,250.72,58208870
2025-03-31,2025,Wipro Limited,WIPRO.NS,NSE,250.72,253.87,234.08,235.47,42427973
2025-04-07,2025,Wipro Limited,WIPRO.NS,NSE,220.89,238.53,217.97,229.21,57087935
2025-04-14,2025,Wipro Limited,WIPRO.NS,NSE,229.21,237.53,221.94,226.48,81773361
2025-04-21,2025,Wipro Limited,WIPRO.NS,NSE,226.96,235.33,223.23,230.31,106185369
2025-04-28,2025,Wipro Limited,WIPRO.NS,NSE,229.92,234.99,228.25,231.05,55894557
2025-05-05,2025,Wipro Limited,WIPRO.NS,NSE,233.27,236.01,225.63,231.37,52186818
2025-05-12,2025,Wipro Limited,WIPRO.NS,NSE,234.31,246.6,234.11,243.13,59069007
2025-05-19,2025,Wipro Limited,WIPRO.NS,NSE,243.13,243.54,234.23,236.48,40375485
2025-05-26,2025,Wipro Limited,WIPRO.NS,NSE,237.56,240.67,236.1,238.69,42400525
2025-06-02,2025,Wipro Limited,WIPRO.NS,NSE,236.71,238.99,234.92,237.66,32031318
2025-06-09,2025,Wipro Limited,WIPRO.NS,NSE,238.62,251.44,238.26,248.77,60422982
2025-06-16,2025,Wipro Limited,WIPRO.NS,NSE,248.57,255.45,246.66,254.82,50569635
2025-06-23,2025,Wipro Limited,WIPRO.NS,NSE,252.39,259.37,250.3,253.4,35335436
2025-06-30,2025,Wipro Limited,WIPRO.NS,NSE,254.4,259.47,251.34,258.18,36256286
2025-07-07,2025,Wipro Limited,WIPRO.NS,NSE,258.18,258.65,246.42,246.94,41953555
2025-07-14,2025,Wipro Limited,WIPRO.NS,NSE,246.94,259.94,240.58,255.21,69121205
2025-07-21,2025,Wipro Limited,WIPRO.NS,NSE,255.21,255.4,244.79,247.8,41992045
2025-07-28,2025,Wipro Limited,WIPRO.NS,NSE,242.83,242.83,231.55,232.08,42754954
2025-08-04,2025,Wipro Limited,WIPRO.NS,NSE,236.64,240.73,232.4,233.03,35432228
2025-08-11,2025,Wipro Limited,WIPRO.NS,NSE,233.03,242.18,232.61,240.6,29826791
2025-08-18,2025,Wipro Limited,WIPRO.NS,NSE,242.38,246.63,238.6,242.38,41159834
2025-08-25,2025,Wipro Limited,WIPRO.NS,NSE,244.29,250.81,242.4,243.13,48156864
2025-09-01,2025,Wipro Limited,WIPRO.NS,NSE,243.14,246.78,235.2,237.54,23362867
2025-09-08,2025,Wipro Limited,WIPRO.NS,NSE,238.21,250.7,236.1,245.6,45906330
2025-09-15,2025,Wipro Limited,WIPRO.NS,NSE,245.17,253.26,243.32,249.44,39597568
2025-09-22,2025,Wipro Limited,WIPRO.NS,NSE,242.29,245.66,229.1,229.82,57304286
2025-09-29,2025,Wipro Limited,WIPRO.NS,NSE,230.92,237.44,230.34,234.92,34933045
2025-10-06,2025,Wipro Limited,WIPRO.NS,NSE,233.96,244.93,233.3,242.44,31713197
2025-10-13,2025,Wipro Limited,WIPRO.NS,NSE,239.87,247.68,233.09,234.84,82348674
2025-10-20,2025,Wipro Limited,WIPRO.NS,NSE,234.84,241.56,233.25,236.86,37722765
2025-10-27,2025,Wipro Limited,WIPRO.NS,NSE,237.17,239.55,234.45,234.61,41112230
2025-11-03,2025,Wipro Limited,WIPRO.NS,NSE,234.61,235.22,230.06,230.54,24413113
2025-11-10,2025,Wipro Limited,WIPRO.NS,NSE,231.46,240.1,231.05,238.22,43603076
2025-11-17,2025,Wipro Limited,WIPRO.NS,NSE,237.83,241.56,234.25,238.34,36809838
2025-11-24,2025,Wipro Limited,WIPRO.NS,NSE,238.85,245.65,237.86,243.25,48420053
2025-12-01,2025,Wipro Limited,WIPRO.NS,NSE,243.81,254.53,242.6,253.37,48190551
2025-12-08,2025,Wipro Limited,WIPRO.NS,NSE,253.47,256.45,250.58,254.04,36670680
2025-12-15,2025,Wipro Limited,WIPRO.NS,NSE,253.45,260.28,251.81,257.79,33688385
2025-12-22,2025,Wipro Limited,WIPRO.NS,NSE,260.78,266.23,259.05,259.6,29817706
2025-12-29,2025,Wipro Limited,WIPRO.NS,NSE,259.3,265.54,254.68,262.23,26503776
2026-01-05,2026,Wipro Limited,WIPRO.NS,NSE,262.67,265.64,253.9,255.36,35337777
2026-01-12,2026,Wipro Limited,WIPRO.NS,NSE,254.14,263.01,252.53,260.72,28387558
2026-01-19,2026,Wipro Limited,WIPRO.NS,NSE,245.66,245.66,231.62,232.4,119111957
2026-01-26,2026,Wipro Limited,WIPRO.NS,NSE,232.4,241.01,225.92,235.71,70430511
2026-02-02,2026,Wipro Limited,WIPRO.NS,NSE,244.0,259.89,226.26,230.72,86628278
2026-02-09,2026,Wipro Limited,WIPRO.NS,NSE,231.85,233.0,209.01,214.09,94043540
2026-02-16,2026,Wipro Limited,WIPRO.NS,NSE,214.62,219.39,208.25,209.86,102217648
2026-02-23,2026,Wipro Limited,WIPRO.NS,NSE,210.36,211.74,199.12,200.96,87628571
2026-03-02,2026,Wipro Limited,WIPRO.NS,NSE,195.0,200.36,193.22,195.4,52221136
2026-03-09,2026,Wipro Limited,WIPRO.NS,NSE,194.0,205.95,193.03,197.58,99716197
2026-03-16,2026,Wipro Limited,WIPRO.NS,NSE,196.24,198.29,187.68,190.9,97019780
2026-03-23,2026,Wipro Limited,WIPRO.NS,NSE,189.41,192.29,187.0,191.6,63990323
2026-03-30,2026,Wipro Limited,WIPRO.NS,NSE,189.99,195.34,186.5,194.91,56339704
2026-04-06,2026,Wipro Limited,WIPRO.NS,NSE,197.0,209.0,196.11,204.88,135898283
2026-04-13,2026,Wipro Limited,WIPRO.NS,NSE,203.01,210.49,200.31,209.75,49814803
